Index,Product,Platform,Title,Price,Rating,Country.of.origin,Stock,Units.Sold,Product.url
753,Sony WF-1000xm3,Shopee,[Ready stock] Sony WF-1000XM3 Truly Wireless Digital Noise Cancelling Headphones (Original) with FOC casing,290.01,NA,China,40,86,https://shopee.sg/-Ready-stock-Sony-WF-1000XM3-Truly-Wireless-Digital-Noise-Cancelling-Headphones-(Original)-with-FOC-casing-i.295730430.4551858360
754,Sony WF-1000xm3,Shopee,SONY WF-1000XM3 Truly Wireless Digital Noise Cancelling Headphones In-Ear Earphones Earbud,290.01,NA,China,7,89,https://shopee.sg/SONY-WF-1000XM3-Truly-Wireless-Digital-Noise-Cancelling-Headphones-In-Ear-Earphones-Earbud-i.225265151.4216826102
755,Sony WF-1000xm3,Shopee,Sony MY WF-1000XM3 Premium Truly Wireless Noise Cancelling In-Ear Headphones,290.03,1,United States,115,85,https://shopee.sg/Sony-MY-WF-1000XM3-Premium-Truly-Wireless-Noise-Cancelling-In-Ear-Headphones-i.190756527.3903684284
756,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 | TWS Premium True Wireless Earphones Industry Leading Noise Cancellation WF1000XM3,290.18,NA,China,12,123,https://shopee.sg/Sony-WF-1000XM3-TWS-Premium-True-Wireless-Earphones-Industry-Leading-Noise-Cancellation-WF1000XM3-i.209493864.5944603090
757,Sony WF-1000xm3,Shopee,SONY WF 1000 XM3 | WF-1000 XM3 Wireless Noise Cancelling Headphones,290.33,4.5,China,136,82,https://shopee.sg/SONY-WF-1000-XM3-WF-1000-XM3-Wireless-Noise-Cancelling-Headphones-i.182865919.5615263353
758,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 True Wireless Noise Cancelling In-Ear Earphone - 1 Year Warranty,290.33,NA,Chile,35,123,https://shopee.sg/Sony-WF-1000XM3-True-Wireless-Noise-Cancelling-In-Ear-Earphone-1-Year-Warranty-i.195849678.4041286639
759,Sony WF-1000xm3,Shopee,ORIGINAL SONY [WF-1000XM3] EARBUDS WIRELESS BLUETOOTH HIGH QUALITY TWIN SIDED GENUINE LOCAL STORE WARRANTY,291.27,NA,China,124945,123,https://shopee.sg/ORIGINAL-SONY-WF-1000XM3-EARBUDS-WIRELESS-BLUETOOTH-HIGH-QUALITY-TWIN-SIDED-GENUINE-LOCAL-STORE-WARRANTY-i.277815442.6239540737
760,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Wireless Noise-Canceling Headphones (Original) from Sony,292.67,3,Vietnam,20,127,https://shopee.sg/Sony-WF-1000XM3-Wireless-Noise-Canceling-Headphones-(Original)-from-Sony-i.209480687.5013085072
761,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Wireless Noise Cancelling in-Ear Headphones - Max. 4 hrs (NC ON) / Max. 4.5 hrs (NC OFF),293.14,NA,United States,2,141,https://shopee.sg/Sony-WF-1000XM3-Wireless-Noise-Cancelling-in-Ear-Headphones-Max.-4-hrs-(NC-ON)-Max.-4.5-hrs-(NC-OFF)-i.190961974.6526215010
762,Sony WF-1000xm3,QOO10,2019 NEW SONY WF-1000XM3 <U+2605> Wireless Noise-Canceling Earbuds / Headphones,294,0,India,NA,87,https://www.qoo10.sg/item/2019-NEW-SONY-WF-1000XM3-WIRELESS-NOISE-CANCELING-EARBUDS-HEADPHONES/659788152
763,Sony WF-1000xm3,Lazada,SONY WF-1000XM3 Wireless Noise Cancelling Headphones,299,0,China,3,78,https://www.lazada.sg/products/sony-wf-1000xm3-wireless-noise-cancelling-headphones-i968480166-s3462614272.html?search=1
764,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Wireless Bluetooth NFC Noise Cancelling Reduction Earphone In-Ear Headphones Earbuds AirPods,299,NA,China,10,129,https://shopee.sg/Sony-WF-1000XM3-Wireless-Bluetooth-NFC-Noise-Cancelling-Reduction-Earphone-In-Ear-Headphones-Earbuds-AirPods-i.137336549.2846810427
765,Sony WF-1000xm3,Shopee,WF-1000XM3 Wireless Noise Cancelling Headphones,299,NA,China,40,134,https://shopee.sg/WF-1000XM3-Wireless-Noise-Cancelling-Headphones-i.144973040.2436281606
766,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Noise Cancelling True Wireless Earbuds,299,5,India,5,127,https://shopee.sg/Sony-WF-1000XM3-Noise-Cancelling-True-Wireless-Earbuds-i.65745171.5936553592
767,Sony WF-1000xm3,Shopee,SONY WF-1000XM3 Wireless Noise Cancelling Headphones,299,NA,China,3,118,https://shopee.sg/SONY-WF-1000XM3-Wireless-Noise-Cancelling-Headphones-i.300405425.3448620417
768,Sony WF-1000xm3,QOO10,SONYSony WF-1000XM3 Wireless Bluetooth NFC Noise Cancelling Reduction Earphone In-Ear Headphones,300,4,China,NA,97,https://www.qoo10.sg/item/SONY-SONY-WF-1000XM3-WIRELESS-BLUETOOTH-NFC-NOISE-CANCELLING-REDUCTION/667018511
769,Sony WF-1000xm3,QOO10,SONYSony WF-1000XM3 Wireless Noise Cancelling Headphones,310,1,India,NA,84,https://www.qoo10.sg/item/SONY-SONY-WF-1000XM3-WIRELESS-NOISE-CANCELLING-HEADPHONES/663555334
770,Sony WF-1000xm3,QOO10,SONYSony WF-1000XM3 True Wireless HD Noise-Canceling Bluetooth 5.0 In-Ear Earphones,310,0,United States,NA,107,https://www.qoo10.sg/item/SONY-SONY-WF-1000XM3-TRUE-WIRELESS-HD-NOISE-CANCELING-BLUETOOTH-5/672171891
771,Sony WF-1000xm3,Lazada,Sony Singapore WF-1000XM3/ WF1000XM3 Noise Cancelling Truly Wireless Earbuds,310.03,0,Malaysia,333,105,https://www.lazada.sg/products/sony-singapore-wf-1000xm3-wf1000xm3-noise-cancelling-truly-wireless-earbuds-i1153914914-s4518970561.html?search=1
772,Sony WF-1000xm3,Shopee,"Sony WF-1000XM3 wireless bluetooth headset, mini in-ear active noise reduction sports headset",318.15,NA,India,200,75,https://shopee.sg/Sony-WF-1000XM3-wireless-bluetooth-headset-mini-in-ear-active-noise-reduction-sports-headset-i.234417589.6351265312
773,Sony WF-1000xm3,Lazada,(Ready Stocks) Sony Wf-1000Xm3 Industry Leading Noise Canceling Truly Wireless Earbuds,318.48,0,Pakistan,1000,108,https://www.lazada.sg/products/ready-stocks-sony-wf-1000xm3-industry-leading-noise-canceling-truly-wireless-earbuds-i1125186114-s4359894405.html?search=1
774,Sony WF-1000xm3,Lazada,Sony WF-1000XM3 True Wireless Noise Cancelling Earbuds WF1000XM3 (1 Year Warranty),319,4.9,China,59,86,https://www.lazada.sg/products/sony-wf-1000xm3-true-wireless-noise-cancelling-earbuds-wf1000xm3-1-year-warranty-i126485736-s2591688778.html?search=1
775,Sony WF-1000xm3,Shopee,SONY WF-1000XM3 Wireless Noise Canceling Headphones Headphone,319,NA,Chile,1768,74,https://shopee.sg/SONY-WF-1000XM3-Wireless-Noise-Canceling-Headphones-Headphone-i.262018172.6438501467
776,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Truly Wireless Digital Noise Cancelling Headphones In-Ear Earphones Earbuds with HD & Dual Noise Sensor,322.32,NA,Mexico,2,103,https://shopee.sg/Sony-WF-1000XM3-Truly-Wireless-Digital-Noise-Cancelling-Headphones-In-Ear-Earphones-Earbuds-with-HD-Dual-Noise-Sensor-i.213841943.7613537735
777,Sony WF-1000xm3,Shopee,SONY WF-1000XM3 WIRELESS NOISE CANCELLING HEADPHONES,322.36,NA,India,16,68,https://shopee.sg/SONY-WF-1000XM3-WIRELESS-NOISE-CANCELLING-HEADPHONES-i.279887109.7541058346
778,Sony WF-1000xm3,QOO10,SONYSONY WF-1000XM3 Wireless Earbud Earphone Noise Cancelling Headphones Headphone,328,4,China,NA,81,https://www.qoo10.sg/item/SONY-SONY-WF-1000XM3-WIRELESS-EARBUD-EARPHONE-NOISE-CANCELLING-HEADPHONES/629571903
779,Sony WF-1000xm3,QOO10,SONY WF-1000XM3 Wireless Earbud Earphone Noise Cancelling Headphones Headphone,331,0,China,NA,94,https://www.qoo10.sg/item/SONY-WF-1000XM3-WIRELESS-EARBUD-EARPHONE-NOISE-CANCELLING-HEADPHONES/672433474
780,Sony WF-1000xm3,Lazada,Sony WF-1000XM3 Wireless Noise Cancelling Headphones Black,334.37,0,China,16,56,https://www.lazada.sg/products/sony-wf-1000xm3-wireless-noise-cancelling-headphones-black-i1027730770-s3791206677.html?search=1
781,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds,338.2,NA,Argentina,9,87,https://shopee.sg/Sony-WF-1000XM3-Industry-Leading-Noise-Canceling-Truly-Wireless-Earbuds-i.212023302.7912536016
782,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds,339,NA,China,2,58,https://shopee.sg/Sony-WF-1000XM3-Industry-Leading-Noise-Canceling-Truly-Wireless-Earbuds-i.39539282.4504959462
783,Sony WF-1000xm3,QOO10,Sony WF-1000XM3 Wireless Bluetooth NFC Noise Cancelling Reduction Earphone In-Ear Headphones,339,5,Russia,NA,60,https://www.qoo10.sg/item/SONY-WF-1000XM3-WIRELESS-BLUETOOTH-NFC-NOISE-CANCELLING-REDUCTION/667017143
784,Sony WF-1000xm3,Shopee,SONY WF-1000XM3 Wireless NC [ Headphones ] + Silicon Case with 1 Year Warranty [ Ai Home ],339.96,NA,Vietnam,12,60,https://shopee.sg/SONY-WF-1000XM3-Wireless-NC-Headphones-Silicon-Case-with-1-Year-Warranty-Ai-Home--i.227182627.5348235024
785,Sony WF-1000xm3,Lazada,"Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds, Black, WF1000XM3",339.99,5,Colombia,0,66,https://www.lazada.sg/products/sony-wf-1000xm3-industry-leading-noise-canceling-truly-wireless-earbuds-black-wf1000xm3-i431432103-s1121908152.html?search=1
786,Sony WF-1000xm3,Shopee,Original Warranty Sony Wf-1000xm3 True Wireless Can Bluetooth Headset,341.1,NA,Argentina,158,58,https://shopee.sg/Original-Warranty-Sony-Wf-1000xm3-True-Wireless-Can-Bluetooth-Headset-i.182270378.4214652738
787,Sony WF-1000xm3,Lazada,Sony WF-1000XM3 / WF1000XM3 Noise Cancelling Truly Wireless Earbuds,349,0,Argentina,1,53,https://www.lazada.sg/products/sony-wf-1000xm3-wf1000xm3-noise-cancelling-truly-wireless-earbuds-i684642570-s2104756397.html?search=1
788,Sony WF-1000xm3,Lazada,Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds,349,0,China,0,53,https://www.lazada.sg/products/sony-wf-1000xm3-industry-leading-noise-canceling-truly-wireless-earbuds-i494554550-s1365938541.html?search=1
789,Sony WF-1000xm3,Lazada,WF-1000XM3 Sony Truly Wireless Noise Cancelling Headphone,349,0,Thailand,2,58,https://www.lazada.sg/products/wf-1000xm3-sony-truly-wireless-noise-cancelling-headphone-i349212638-s807046070.html?search=1
790,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Wireless Bluetooth Earbuds With HD Noise Canceling WF1000XM3 With 1 Year Seller Warranty,349,NA,Indonesia,20,52,https://shopee.sg/Sony-WF-1000XM3-Wireless-Bluetooth-Earbuds-With-HD-Noise-Canceling-WF1000XM3-With-1-Year-Seller-Warranty-i.69197690.7553081854
791,Sony WF-1000xm3,Shopee,[LIMITED SETS]1 YEAR WARRANTY (Intl Version) Sony WF-1000XM3 TRULY Wireless Bluetooth Earbuds. With Google Assist,349,5,China,17,73,https://shopee.sg/-LIMITED-SETS-1-YEAR-WARRANTY-(Intl-Version)-Sony-WF-1000XM3-TRULY-Wireless-Bluetooth-Earbuds.-With-Google-Assist-i.170113299.3509039228
792,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 True Wireless Surprise Box with Airpods Pro (Worth up to SGD 379),349,4.7,United States,942,61,https://shopee.sg/Sony-WF-1000XM3-True-Wireless-Surprise-Box-with-Airpods-Pro-(Worth-up-to-SGD-379)-i.24889654.6012024278
793,Sony WF-1000xm3,QOO10,SONY WF-1000XM3 Wireless Earbuds Earphone Noise Cancelling Headphones Headphone,350,0,Russia,NA,57,https://www.qoo10.sg/item/SONY-WF-1000XM3-WIRELESS-EARBUDS-EARPHONE-NOISE-CANCELLING-HEADPHONES/680606251
794,Sony WF-1000xm3,Lazada,Sony Wf-1000Xm3 Wireless Noise Cancelling Headphones,360.38,0,Malaysia,166,46,https://www.lazada.sg/products/sony-wf-1000xm3-wireless-noise-cancelling-headphones-i1029156104-s3800498176.html?search=1
795,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Noise Cancelling Truly Wireless Earbuds,360.48,NA,Brazil,198,44,https://shopee.sg/Sony-WF-1000XM3-Noise-Cancelling-Truly-Wireless-Earbuds-i.316234126.4256167428
796,Sony WF-1000xm3,Lazada,[Installment + Full Reduction] Sony/Sony WF-1000XM3 Really Wireless TWS Bluetooth Noise Reduction Beans Three Generations ANC,364.1,0,United States,0,39,https://www.lazada.sg/products/installment-full-reduction-sonysony-wf-1000xm3-really-wireless-tws-bluetooth-noise-reduction-beans-three-generations-anc-i388872684-s925500035.html?search=1
797,Sony WF-1000xm3,Lazada,[12-Interest] Sony/Sony WF-1000XM3 Really Wireless Active Noise-reduction Bluetooth Headset Ear Sports Headset Noise Reduction Bean Mobile Phone Call Application apple Android Huawei,364.1,0,Thailand,3,59,https://www.lazada.sg/products/12-interest-sonysony-wf-1000xm3-really-wireless-active-noise-reduction-bluetooth-headset-ear-sports-headset-noise-reduction-bean-mobile-phone-call-application-apple-android-huawei-i454302734-s1215546519.html?search=1
798,Sony WF-1000xm3,Lazada,Sony Wf-1000Xm3 Wireless Noise Cancelling Headphones,369.62,0,Singapore,166,29,https://www.lazada.sg/products/sony-wf-1000xm3-wireless-noise-cancelling-headphones-i1091938347-s4209882762.html?search=1
799,Sony WF-1000xm3,QOO10,Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds Headset/Headphones with Alex,388,0,Thailand,NA,36,https://www.qoo10.sg/item/SONY-WF-1000XM3-INDUSTRY-LEADING-NOISE-CANCELING-TRULY-WIRELESS/624614114
800,Sony WF-1000xm3,QOO10,Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds Headset/Headphones with Alex,388,0,United States,NA,32,https://www.qoo10.sg/item/SONY-WF-1000XM3-INDUSTRY-LEADING-NOISE-CANCELING-TRULY-WIRELESS/624614102
801,Sony WF-1000xm3,Shopee,New`2020SONY WF-1000XM3 Noise Canceling Truly Wireless Earphone Sport Stereo Bass Earbuds Handsfree with Mic Charging Case Touch Control,391.2,NA,Singapore,192,47,https://shopee.sg/New-2020SONY-WF-1000XM3-Noise-Canceling-Truly-Wireless-Earphone-Sport-Stereo-Bass-Earbuds-Handsfree-with-Mic-Charging-Case-Touch-Control-i.98790766.7853776887
802,Sony WF-1000xm3,QOO10,SONYSony WF-1000XM3 [Genuine] Bluetooth 5.0 Earphone Noise Canceling 50Hz-8000Hz USB,396,0,China,NA,30,https://www.qoo10.sg/item/SONY-SONY-WF-1000XM3-GENUINE-BLUETOOTH-5-0-EARPHONE-NOISE-CANCELING/661126622
803,Sony WF-1000xm3,QOO10,SONY TRUE WIRELESS NOISE CANCELLING EARBUDS//WF-1000XM3/SILVER,398,0,United States,NA,37,https://www.qoo10.sg/item/SONY-TRUE-WIRELESS-NOISE-CANCELLING-EARBUDS-WF-1000XM3-SILVER/676575914
804,Sony WF-1000xm3,QOO10,SONY TRUE WIRELESS NOISE CANCELLING EARBUDS//WF-1000XM3/BLACK,398,0,United States,NA,37,https://www.qoo10.sg/item/SONY-TRUE-WIRELESS-NOISE-CANCELLING-EARBUDS-WF-1000XM3-BLACK/676575809
805,Sony WF-1000xm3,QOO10,SONY TRUE WIRELESS NOISE CANCELLING EARBUDS/ /WF-1000XM3/SILVER,398,0,Canada,NA,28,https://www.qoo10.sg/item/SONY-TRUE-WIRELESS-NOISE-CANCELLING-EARBUDS-WF-1000XM3-SILVER/682235766
806,Sony WF-1000xm3,QOO10,SONY TRUE WIRELESS NOISE CANCELLING EARBUDS//WF-1000XM3/SILVER,398,0,United States,NA,35,https://www.qoo10.sg/item/SONY-TRUE-WIRELESS-NOISE-CANCELLING-EARBUDS-WF-1000XM3-SILVER/682235761
807,Sony WF-1000xm3,Shopee,Sony WF-1000XM3 Wireless Noise Cancelling Earphones (Black/Silver),399,NA,United States,100,32,https://shopee.sg/Sony-WF-1000XM3-Wireless-Noise-Cancelling-Earphones-(Black-Silver)-i.79735628.5102989593
808,Sony WF-1000xm3,Lazada,Sony/ Sony WF-1000XM3 Really Wireless Bluetooth Active Noise Cancelling Headphones Ear Sports Noise Reduction Beans,441.9,0,China,0,32,https://www.lazada.sg/products/sony-sony-wf-1000xm3-really-wireless-bluetooth-active-noise-cancelling-headphones-ear-sports-noise-reduction-beans-i385562466-s911994189.html?search=1
809,Sony WF-1000xm3,Lazada,Sonys WF-1000XM3 True Wireless Bluetooth Noise Cancelling Headset In-Ear Running Noise Reduction(one year warranty),479,0,United States,200,21,https://www.lazada.sg/products/sonys-wf-1000xm3-true-wireless-bluetooth-noise-cancelling-headset-in-ear-running-noise-reductionone-year-warranty-i985000332-s3557616112.html?search=1
810,Sony WF-1000xm3,QOO10,<U+0001F525> Limitied Qty Sale!! <U+0001F525>  Sony WH-1000XM3 / WF-1000XM3 / Wireless Noise Cancelling Headphone,499,0,China,NA,15,https://www.qoo10.sg/item/LIMITIED-QTY-SALE-SONY-WH-1000XM3-WF-1000XM3-WIRELESS-NOISE/668219662
811,Sony WF-1000xm3,Lazada,"Sony WF-1000XM3 Industry Leading Noise Canceling Truly Wireless Earbuds Headset/Headphones with Alexa voice control and mic for phone call, Black",503.91,0,China,9,17,https://www.lazada.sg/products/sony-wf-1000xm3-industry-leading-noise-canceling-truly-wireless-earbuds-headsetheadphones-with-alexa-voice-control-and-mic-for-phone-call-black-i745424566-s2405856399.html?search=1
812,Sony WF-1000xm3,QOO10,SONYsony sony wireless wireless noise canceling earphone wf-1000xm3: complete wireless / bluetooth / hig,537,0,Chile,NA,13,https://www.qoo10.sg/item/SONY-SONY-SONY-WIRELESS-WIRELESS-NOISE-CANCELING-EARPHONE-WF-1000XM3/673269285
813,Sony WF-1000xm3,QOO10,Sony WF-1000XM3 WIRELESS NOISE-CANCELING HEADPHONES,705.98,0,China,NA,17,https://www.qoo10.sg/item/SONY-WF-1000XM3-WIRELESS-NOISE-CANCELING-HEADPHONES/658848864
814,Sony WH-1000xm4,EZBUY,Sony WF-1000XM3 WIRELESS NOISE-CANCELING HEADPHONES,221.75,4.9,Canada,NA,280,https://ezbuy.sg/product/11000000278863.html?keywords=sony%20wf-1000xm3&baseGpid=11000000278854&pl=1&ezspm=1.20000000.22.0.0
815,Sony WH-1000xm4,EZBUY,Sony/Sony WF-1000XM3 True Wireless Bluetooth Noise Cancelling Headset Noise Reduction Touch Panel,222.99,NA,China,NA,180,https://ezbuy.sg/product/51000822342468.html?keywords=sony%20wf-1000xm3&baseGpid=51000822342461&pl=2&ezspm=1.20000000.22.0.0
816,Sony WH-1000xm4,EZBUY,Sony WF-1000XM3 Best Noise Cancelling Earbuds / Singapore Set,269,NA,United States,NA,253,https://ezbuy.sg/product/468459359.html?keywords=sony%20wf-1000xm3&baseGpid=468459357&pl=1&ezspm=1.20000000.22.0.0
817,Sony WH-1000xm4,Shopee,Sony WH-1000XM3 / WH-1000XM4 Wireless Noise Cancelling Headphone with microphone,289,4.8,United States,282,245,https://shopee.sg/Sony-WH-1000XM3-WH-1000XM4-Wireless-Noise-Cancelling-Headphone-with-microphone-i.24889654.2366323418
818,Sony WH-1000xm4,Lazada,Black without google assist,308,4.8,United States,20,154,https://www.lazada.sg/products/sony-wh1000xm4-wh1000xm3-over-ear-noise-cancelling-headphones-with-1-year-local-warranty-wh-1000xm3-wh-1000xm4-i280292196-s2591710937.html?search=1
819,Sony WH-1000xm4,Lazada,WH-1000XM3 Black,309,4.8,China,43,265,https://www.lazada.sg/products/sony-wh1000xm4-wh1000xm3-over-ear-noise-cancelling-headphones-with-1-year-local-warranty-wh-1000xm3-wh-1000xm4-i280292196-s2591710937.html?search=1
820,Sony WH-1000xm4,Lazada,Gold without google assist,319,4.8,China,10,242,https://www.lazada.sg/products/sony-wh1000xm4-wh1000xm3-over-ear-noise-cancelling-headphones-with-1-year-local-warranty-wh-1000xm3-wh-1000xm4-i280292196-s2591710937.html?search=1
821,Sony WH-1000xm4,QOO10,Sony WH-1000XM3 / WH-1000XM4 Wireless Noise Cancelling Headphones (With Google Assistant),320,5,China,NA,167,https://www.qoo10.sg/item/SONY-WH-1000XM3-WH-1000XM4-WIRELESS-NOISE-CANCELLING-HEADPHONES/643211311?banner_no=1305330
822,Sony WH-1000xm4,Shopee,[Sony Malaysia Set] Brand New Sony WH-1000XM4 PM for best price WH1000XM4 1000XM4 WHXM4 XM4,368.14,NA,China,78,255,https://shopee.sg/-Sony-Malaysia-Set-Brand-New-Sony-WH-1000XM4-PM-for-best-price-WH1000XM4-1000XM4-WHXM4-XM4-i.312961213.6955269939
823,Sony WH-1000xm4,Lazada,Bank of China wh-1000xm3 has been opened as standard,389.93,0,Canada,0,189,https://www.lazada.sg/products/sony-sony-wh-1000xm3-wireless-bluetooth-noise-reduction-headset-wh-1000xm4-headset-xm3-i1103294224-s4260306892.html?search=1
824,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 / 1000XM3 Wireless Noise Cancelling Headphone,392.75,NA,China,22,170,https://shopee.sg/Sony-WH-1000XM4-1000XM3-Wireless-Noise-Cancelling-Headphone-i.203716118.6709952321
825,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Black only (No warranty),400,NA,China,2,198,https://shopee.sg/Sony-WH-1000XM4-Black-only-(No-warranty)-i.317251412.7955372661
826,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 WH1000XM4 WIRELESS HEADPHONE,413.66,5,Mexico,8,216,https://shopee.sg/SONY-WH-1000XM4-WH1000XM4-WIRELESS-HEADPHONE-i.173400402.4553459822
827,Sony WH-1000xm4,Shopee,SONY WH-1000XM4 - 1 YEAR LOCAL WARRANTY,419,4.9,Indonesia,218,145,https://shopee.sg/SONY-WH-1000XM4-1-YEAR-LOCAL-WARRANTY-i.24889654.3746804275
828,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise Canceling Headphones,428.8,NA,China,10,141,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Canceling-Headphones-i.163791336.7846228778
829,Sony WH-1000xm4,QOO10,SONY WH-1000XM4 / BOSE 700 / QC35 II / NOISE CANCELLING HEADPHONE - Local Seller! -12 Month Warranty,429,5,China,NA,162,https://www.qoo10.sg/item/SONY-WH-1000XM4-BOSE-700-QC35-II-NOISE-CANCELLING-HEADPHONE-LOCAL/656623324
830,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise-Canceling Over-Ear Headphones - [Silver],432,NA,China,20,125,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Canceling-Over-Ear-Headphones-Silver--i.71918592.6650903531
831,Sony WH-1000xm4,Lazada,WH1000XM4 Black,435,4.9,China,8,142,https://www.lazada.sg/products/sony-wh-1000xm4-wh1000xm4-wh1000xm4-bluetooth-over-ear-noise-cancelling-headphones-with-google-assistant-and-1-year-local-warranty-i485272301-s4654998456.html?search=1
832,Sony WH-1000xm4,Lazada,WH1000XM4 Silver,435,4.9,China,3,195,https://www.lazada.sg/products/sony-wh-1000xm4-wh1000xm4-wh1000xm4-bluetooth-over-ear-noise-cancelling-headphones-with-google-assistant-and-1-year-local-warranty-i485272301-s4654998456.html?search=1
833,Sony WH-1000xm4,Lazada,WH-1000XM4 Black,435,4.8,United States,40,227,https://www.lazada.sg/products/sony-wh1000xm4-wh1000xm3-over-ear-noise-cancelling-headphones-with-1-year-local-warranty-wh-1000xm3-wh-1000xm4-i280292196-s2591710937.html?search=1
834,Sony WH-1000xm4,Lazada,WH-1000XM4 GOLD,435,4.8,United States,48,175,https://www.lazada.sg/products/sony-wh1000xm4-wh1000xm3-over-ear-noise-cancelling-headphones-with-1-year-local-warranty-wh-1000xm3-wh-1000xm4-i280292196-s2591710937.html?search=1
835,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise Cancelling Headphones WH1000XM4,435,NA,India,60,174,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-WH1000XM4-i.45717318.3250076114
836,Sony WH-1000xm4,Shopee,(ON HAND) Sony WH-1000XM4 Wireless Noise-Canceling Headphones,437,5,India,11,198,https://shopee.sg/(ON-HAND)-Sony-WH-1000XM4-Wireless-Noise-Canceling-Headphones-i.166457810.3801748844
837,Sony WH-1000xm4,Shopee,SONY WH-1000XM3 WH1000XM3 /WH-1000XM4 WH1000XM4 WIRELESS HEADPHONE,439,4.9,United States,4,171,https://shopee.sg/SONY-WH-1000XM3-WH1000XM3-WH-1000XM4-WH1000XM4-WIRELESS-HEADPHONE-i.173400402.6814858341
838,Sony WH-1000xm4,Shopee,?? Sony WH-1000XM4 Wireless Noise Cancelling Headset ??,440.85,5,Canada,31,225,https://shopee.sg/%F0%9F%8E%A7-Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headset-%F0%9F%8E%A7-i.312957386.7855271030
839,Sony WH-1000xm4,Lazada,1000XM3 Black National Bank Joint Guarantee 2 Years Small Headphone Holder + Charging Head Official Standard,448.76,0,China,51,163,https://www.lazada.sg/products/wh-1000xm4-sonysony-wh-1000xm3-head-mounted-wireless-noise-canceling-bluetooth-headset-i1103444941-s4260992836.html?search=1
840,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 Wireless Noise-Cancelling Headphones *$449 with trade-in*,449,NA,United States,20,149,https://shopee.sg/Sony-WH-1000XM4-Wireless-Noise-Cancelling-Headphones-*-449-with-trade-in*-i.144973040.6745425869
841,Sony WH-1000xm4,QOO10,Sony WH-1000XM4 Wireless Noise-Canceling Headphone *$449 with trade-in*,449,5,China,NA,195,https://www.qoo10.sg/item/SONY-WH-1000XM4-WIRELESS-NOISE-CANCELING-HEADPHONE-449-WITH-TRADE/657259062
842,Sony WH-1000xm4,QOO10,Sony WH-1000XM4 Wireless Noise-Cancelling Headphones *$449 with trade-in*,449,3,Pakistan,NA,137,https://www.qoo10.sg/item/SONY-WH-1000XM4-WIRELESS-NOISE-CANCELLING-HEADPHONES-449-WITH/678484890
843,Sony WH-1000xm4,QOO10,SONYSony WH-1000XM4 Wireless Noise Cancelling Headphones / Bluetooth / Voice Assistant / Quick Charge,449,0,United States,NA,181,https://www.qoo10.sg/item/SONY-SONY-WH-1000XM4-WIRELESS-NOISE-CANCELLING-HEADPHONES-BLUETOOTH/682387324
844,Sony WH-1000xm4,Lazada,BOC wh-1000xm3 black + Gift Co guarantee 2 years official standard configuration,449.35,0,Russia,15,121,https://www.lazada.sg/products/sony-sony-wh-1000xm3-wireless-bluetooth-noise-reduction-headset-wh-1000xm4-headset-xm3-i1103294224-s4260306892.html?search=1
845,Sony WH-1000xm4,Shopee,Sony WH-1000XM4 / WH-1000XM3: Wireless Bluetooth Over the Ear Active Noise Cancelling Headphones with Mic,461.27,NA,United States,20,144,https://shopee.sg/Sony-WH-1000XM4-WH-1000XM3-Wireless-Bluetooth-Over-the-Ear-Active-Noise-Cancelling-Headphones-with-Mic-i.190975987.5355833536
846,Sony WH-1000xm4,Shopee,Sony Singapore WH-1000XM4/ WH1000XM4 Wireless Noise Cancelling Headphones (TRADE IN PROMO Till 30 Sept Only),464,4.9,China,62,134,https://shopee.sg/Sony-Singapore-WH-1000XM4-WH1000XM4-Wireless-Noise-Cancelling-Headphones-(TRADE-IN-PROMO-Till-30-Sept-Only)-i.240204374.7146256617
